permno,date,ticker,mean_recommendation,recommendation_change,num_recommendations
62148,2024-09-30,CSX,3.0,1.0,1
62308,2020-06-30,GL,3.0,,1
62308,2020-07-31,GL,3.0,0.0,1
62308,2020-09-30,GL,2.0,-1.0,1
62308,2021-10-31,GL,3.0,1.0,1
62308,2022-01-31,GL,3.3333333333333335,0.3333333333333335,3
62308,2022-06-30,GL,2.0,-1.3333333333333335,1
62308,2022-09-30,GL,1.0,-1.0,1
62308,2022-10-31,GL,3.0,2.0,1
62308,2023-04-30,GL,3.0,0.0,1
62308,2023-08-31,GL,3.0,0.0,1
62308,2023-10-31,GL,2.0,-1.0,1
62308,2024-04-30,GL,3.0,1.0,2
62308,2024-07-31,GL,3.0,0.0,1
62498,2019-12-31,WST,4.0,,1
62498,2020-04-30,WST,3.0,-1.0,1
62498,2020-07-31,WST,1.0,-2.0,1
62498,2020-10-31,WST,3.0,2.0,1
62498,2020-11-30,WST,2.0,-1.0,1
62498,2021-10-31,WST,2.0,0.0,1
62498,2022-04-30,WST,3.0,1.0,1
62498,2022-07-31,WST,2.0,-1.0,1
62498,2022-10-31,WST,2.5,0.5,2
62498,2022-12-31,WST,3.0,0.5,1
62498,2023-04-30,WST,2.0,-1.0,2
62498,2023-06-30,WST,1.0,-1.0,1
62498,2024-02-29,WST,1.0,0.0,1
62498,2024-03-31,WST,3.0,2.0,1
62498,2024-06-30,WST,2.0,-1.0,1
62498,2024-07-31,WST,3.0,1.0,1
62498,2024-12-31,WST,3.0,0.0,2
63467,2019-12-31,BRO,3.0,,2
63467,2020-04-30,BRO,3.0,0.0,1
63467,2021-01-31,BRO,2.0,-1.0,2
63467,2021-09-30,BRO,3.0,1.0,1
63467,2021-10-31,BRO,3.0,0.0,1
63467,2021-11-30,BRO,1.0,-2.0,1
63467,2022-01-31,BRO,2.5,1.5,2
63467,2022-07-31,BRO,3.0,0.5,1
63467,2023-01-31,BRO,2.0,-1.0,1
63467,2023-07-31,BRO,3.0,1.0,1
63467,2023-12-31,BRO,3.5,0.5,2
63467,2024-01-31,BRO,2.3333333333333335,-1.1666666666666665,3
63467,2024-02-29,BRO,3.0,0.6666666666666665,1
63467,2024-03-31,BRO,4.0,1.0,1
63467,2024-05-31,BRO,3.0,-1.0,1
63467,2024-08-31,BRO,2.0,-1.0,1
63467,2024-09-30,BRO,2.5,0.5,2
63467,2024-10-31,BRO,3.0,0.5,1
63467,2024-12-31,BRO,2.0,-1.0,2
64186,2019-12-31,CI,2.5,,2
64186,2020-02-29,CI,2.0,-0.5,1
64186,2020-03-31,CI,1.0,-1.0,1
64186,2020-04-30,CI,2.0,1.0,1
64186,2020-05-31,CI,3.0,1.0,1
64186,2020-07-31,CI,3.0,0.0,1
64186,2020-09-30,CI,3.0,0.0,1
64186,2021-05-31,CI,3.0,0.0,1
64186,2021-06-30,CI,3.0,0.0,1
64186,2021-07-31,CI,2.0,-1.0,1
64186,2021-08-31,CI,3.0,1.0,1
64186,2021-09-30,CI,3.0,0.0,3
64186,2021-11-30,CI,2.0,-1.0,2
64186,2021-12-31,CI,3.0,1.0,3
64186,2022-01-31,CI,2.0,-1.0,1
64186,2022-02-28,CI,3.0,1.0,2
64186,2022-05-31,CI,2.6666666666666665,-0.3333333333333335,3
64186,2022-06-30,CI,2.5,-0.16666666666666652,2
64186,2022-08-31,CI,3.0,0.5,1
64186,2022-11-30,CI,2.0,-1.0,2
64186,2022-12-31,CI,3.0,1.0,1
64186,2023-01-31,CI,3.0,0.0,2
64186,2023-02-28,CI,3.0,0.0,1
64186,2023-04-30,CI,2.0,-1.0,3
64186,2023-05-31,CI,2.6666666666666665,0.6666666666666665,3
64186,2023-06-30,CI,1.5,-1.1666666666666665,2
64186,2023-12-31,CI,1.0,-0.5,1
64186,2024-01-31,CI,1.0,0.0,1
64186,2024-02-29,CI,2.0,1.0,3
64186,2024-03-31,CI,2.0,0.0,3
64186,2024-06-30,CI,2.0,0.0,2
64186,2024-07-31,CI,2.0,0.0,1
64186,2024-12-31,CI,3.0,1.0,1
64282,2019-12-31,BBWI,2.0,,1
64282,2020-01-31,BBWI,1.75,-0.25,4
64282,2020-02-29,BBWI,3.0,1.25,4
64282,2020-04-30,BBWI,3.0,0.0,2
64282,2020-05-31,BBWI,2.0,-1.0,1
64282,2020-07-31,BBWI,2.0,0.0,1
64282,2020-08-31,BBWI,2.0,0.0,1
64282,2020-11-30,BBWI,3.0,1.0,1
64282,2021-01-31,BBWI,2.0,-1.0,1
64282,2021-02-28,BBWI,2.3333333333333335,0.3333333333333335,3
64282,2021-08-31,BBWI,1.5,-0.8333333333333335,2
64282,2021-09-30,BBWI,1.5,0.0,2
64282,2021-12-31,BBWI,2.0,0.5,1
64282,2022-06-30,BBWI,2.5,0.5,2
64282,2022-07-31,BBWI,2.0,-0.5,2
64282,2023-01-31,BBWI,2.5,0.5,2
64282,2023-03-31,BBWI,3.0,0.5,1
64282,2023-04-30,BBWI,2.5,-0.5,2
64282,2023-08-31,BBWI,2.0,-0.5,2
64282,2023-10-31,BBWI,3.5,1.5,2
64282,2024-01-31,BBWI,2.0,-1.5,3
64282,2024-03-31,BBWI,2.0,0.0,1
64282,2024-05-31,BBWI,3.0,1.0,1
64282,2024-10-31,BBWI,3.0,0.0,1
64282,2024-11-30,BBWI,4.0,1.0,1
64282,2024-12-31,BBWI,1.0,-3.0,1
64311,2019-12-31,NSC,2.5,,2
64311,2020-01-31,NSC,3.0,0.5,1
64311,2020-03-31,NSC,3.5,0.5,2
64311,2020-04-30,NSC,3.6666666666666665,0.16666666666666652,3
64311,2020-05-31,NSC,2.0,-1.6666666666666665,1
64311,2020-07-31,NSC,2.0,0.0,1
64311,2020-09-30,NSC,2.0,0.0,1
64311,2020-10-31,NSC,3.0,1.0,1
64311,2021-03-31,NSC,3.0,0.0,1
64311,2021-04-30,NSC,2.5,-0.5,2
64311,2021-06-30,NSC,3.0,0.5,1
64311,2021-07-31,NSC,2.5,-0.5,2
64311,2021-10-31,NSC,2.5,0.0,2
64311,2021-12-31,NSC,4.0,1.5,1
64311,2022-01-31,NSC,3.0,-1.0,1
64311,2022-02-28,NSC,2.0,-1.0,1
64311,2022-06-30,NSC,2.0,0.0,1
64311,2022-07-31,NSC,2.3333333333333335,0.3333333333333335,3
64311,2022-09-30,NSC,3.0,0.6666666666666665,1
64311,2022-10-31,NSC,3.0,0.0,1
64311,2022-11-30,NSC,3.0,0.0,2
64311,2022-12-31,NSC,3.0,0.0,1
64311,2023-01-31,NSC,3.2,0.20000000000000018,5
64311,2023-02-28,NSC,1.0,-2.2,1
64311,2023-03-31,NSC,3.0,2.0,1
64311,2023-04-30,NSC,3.0,0.0,2
64311,2023-05-31,NSC,2.0,-1.0,3
64311,2023-08-31,NSC,3.0,1.0,1
64311,2023-10-31,NSC,2.5,-0.5,2
64311,2023-12-31,NSC,2.0,-0.5,2
64311,2024-01-31,NSC,2.6666666666666665,0.6666666666666665,3
64311,2024-02-29,NSC,2.5,-0.16666666666666652,2
64311,2024-04-30,NSC,1.5,-1.0,2
64311,2024-05-31,NSC,1.5,0.0,2
64311,2024-06-30,NSC,2.0,0.5,1
64311,2024-07-31,NSC,3.5,1.5,2
64311,2024-09-30,NSC,3.0,-0.5,1
64311,2024-10-31,NSC,2.0,-1.0,1
64390,2019-12-31,PGR,3.0,,2
64390,2020-01-31,PGR,2.0,-1.0,3
64390,2020-03-31,PGR,3.0,1.0,1
64390,2020-04-30,PGR,1.5,-1.5,2
64390,2020-06-30,PGR,2.0,0.5,2
64390,2020-08-31,PGR,3.0,1.0,1
64390,2020-09-30,PGR,4.0,1.0,1
64390,2020-10-31,PGR,3.0,-1.0,1
64390,2020-11-30,PGR,4.0,1.0,1
64390,2020-12-31,PGR,3.0,-1.0,1
64390,2021-01-31,PGR,4.0,1.0,2
64390,2021-04-30,PGR,2.0,-2.0,1
64390,2021-06-30,PGR,4.0,2.0,1
64390,2021-08-31,PGR,5.0,1.0,1
64390,2021-11-30,PGR,3.5,-1.5,2
64390,2021-12-31,PGR,4.0,0.5,1
64390,2022-01-31,PGR,2.5,-1.5,2
64390,2022-03-31,PGR,3.0,0.5,1
64390,2022-04-30,PGR,3.5,0.5,2
64390,2022-05-31,PGR,3.0,-0.5,2
64390,2022-06-30,PGR,3.0,0.0,1
64390,2022-10-31,PGR,1.0,-2.0,1
64390,2023-01-31,PGR,2.5,1.5,2
64390,2023-02-28,PGR,2.5,0.0,2
64390,2023-03-31,PGR,2.0,-0.5,1
64390,2023-04-30,PGR,2.3333333333333335,0.3333333333333335,3
64390,2023-06-30,PGR,3.0,0.6666666666666665,1
64390,2023-07-31,PGR,3.0,0.0,3
64390,2023-10-31,PGR,2.3333333333333335,-0.6666666666666665,3
64390,2023-11-30,PGR,3.0,0.6666666666666665,1
64390,2023-12-31,PGR,2.5,-0.5,4
64390,2024-01-31,PGR,1.0,-1.5,1
64390,2024-03-31,PGR,2.0,1.0,1
64390,2024-04-30,PGR,2.0,0.0,1
64390,2024-07-31,PGR,2.0,0.0,1
64390,2024-08-31,PGR,2.0,0.0,2
64390,2024-12-31,PGR,2.5,0.5,2
64653,2019-12-31,PSA,4.0,,1
64653,2020-03-31,PSA,2.0,-2.0,2
64653,2020-04-30,PSA,4.0,2.0,1
64653,2020-06-30,PSA,3.0,-1.0,3
64653,2020-09-30,PSA,3.0,0.0,1
64653,2020-10-31,PSA,4.0,1.0,1
64653,2020-11-30,PSA,3.0,-1.0,1
64653,2021-01-31,PSA,2.6666666666666665,-0.3333333333333335,3
64653,2021-02-28,PSA,3.0,0.3333333333333335,1
64653,2021-06-30,PSA,3.0,0.0,1
64653,2021-08-31,PSA,2.0,-1.0,1
64653,2021-10-31,PSA,3.0,1.0,1
64653,2021-11-30,PSA,2.0,-1.0,2
64653,2021-12-31,PSA,1.5,-0.5,2
64653,2022-01-31,PSA,1.0,-0.5,1
64653,2022-05-31,PSA,2.0,1.0,2
64653,2022-08-31,PSA,2.0,0.0,1
64653,2023-01-31,PSA,3.0,1.0,1
64653,2023-05-31,PSA,1.0,-2.0,1
64653,2023-09-30,PSA,2.5,1.5,2
64653,2023-10-31,PSA,2.0,-0.5,1
64653,2023-12-31,PSA,3.0,1.0,1
64653,2024-01-31,PSA,4.0,1.0,1
64653,2024-02-29,PSA,3.0,-1.0,1
64653,2024-03-31,PSA,1.5,-1.5,2
64653,2024-04-30,PSA,2.5,1.0,2
64653,2024-08-31,PSA,3.0,0.5,3
64653,2024-09-30,PSA,3.0,0.0,1
64936,2019-12-31,D,3.0,,1
64936,2020-02-29,D,3.0,0.0,1
64936,2020-05-31,D,3.0,0.0,1
64936,2020-06-30,D,2.0,-1.0,1
64936,2020-07-31,D,2.6666666666666665,0.6666666666666665,3
64936,2020-08-31,D,3.0,0.3333333333333335,1
64936,2020-09-30,D,2.0,-1.0,1
64936,2020-11-30,D,2.0,0.0,1
64936,2020-12-31,D,2.0,0.0,3
64936,2021-01-31,D,2.0,0.0,3
64936,2021-04-30,D,3.0,1.0,1
64936,2021-05-31,D,2.0,-1.0,1
64936,2021-06-30,D,2.0,0.0,1
64936,2021-07-31,D,2.0,0.0,1
64936,2021-08-31,D,3.0,1.0,1
64936,2021-11-30,D,3.0,0.0,1
64936,2022-01-31,D,3.5,0.5,2
64936,2022-04-30,D,3.0,-0.5,1
64936,2022-10-31,D,2.6666666666666665,-0.3333333333333335,3
64936,2022-11-30,D,3.1666666666666665,0.5,6
64936,2022-12-31,D,3.0,-0.16666666666666652,1
64936,2023-01-31,D,3.0,0.0,1
64936,2023-03-31,D,3.0,0.0,1
64936,2023-06-30,D,2.3333333333333335,-0.6666666666666665,3
64936,2023-08-31,D,3.0,0.6666666666666665,1
64936,2023-09-30,D,4.0,1.0,1
64936,2023-10-31,D,3.0,-1.0,1
64936,2023-11-30,D,2.0,-1.0,1
64936,2023-12-31,D,3.0,1.0,1
64936,2024-03-31,D,2.5,-0.5,2
64936,2024-05-31,D,3.0,0.5,2
64936,2024-07-31,D,3.0,0.0,1
64936,2024-09-30,D,3.0,0.0,1
64936,2024-11-30,D,3.0,0.0,1
64936,2024-12-31,D,3.0,0.0,1
64995,2019-12-31,KEY,2.3333333333333335,,3
64995,2020-01-31,KEY,3.0,0.6666666666666665,2
64995,2020-02-29,KEY,3.0,0.0,1
64995,2020-03-31,KEY,2.0,-1.0,2
64995,2020-04-30,KEY,3.0,1.0,2
64995,2020-06-30,KEY,2.0,-1.0,1
64995,2020-07-31,KEY,4.0,2.0,3
64995,2020-09-30,KEY,3.0,-1.0,1
64995,2020-10-31,KEY,3.0,0.0,1
64995,2021-03-31,KEY,2.5,-0.5,2
64995,2021-04-30,KEY,1.0,-1.5,1
64995,2021-07-31,KEY,3.0,2.0,2
64995,2021-10-31,KEY,3.0,0.0,1
64995,2021-12-31,KEY,1.0,-2.0,1
64995,2022-01-31,KEY,2.0,1.0,1
64995,2022-04-30,KEY,2.6666666666666665,0.6666666666666665,3
64995,2022-05-31,KEY,3.0,0.3333333333333335,2
64995,2022-06-30,KEY,3.0,0.0,1
64995,2022-12-31,KEY,3.0,0.0,2
64995,2023-01-31,KEY,2.5,-0.5,2
64995,2023-03-31,KEY,3.0,0.5,2
64995,2023-05-31,KEY,2.0,-1.0,1
64995,2023-07-31,KEY,4.0,2.0,1
64995,2023-08-31,KEY,4.0,0.0,2
64995,2023-09-30,KEY,2.0,-2.0,1
64995,2023-10-31,KEY,3.0,1.0,1
64995,2023-11-30,KEY,2.0,-1.0,1
64995,2023-12-31,KEY,1.0,-1.0,1
64995,2024-01-31,KEY,2.75,1.75,4
64995,2024-08-31,KEY,3.0,0.25,2
65402,2019-12-31,AOS,3.5,,2
65402,2020-01-31,AOS,3.0,-0.5,1
65402,2020-04-30,AOS,1.0,-2.0,1
65402,2020-05-31,AOS,2.0,1.0,1
65402,2020-09-30,AOS,2.0,0.0,1
65402,2021-01-31,AOS,2.0,0.0,1
65402,2021-04-30,AOS,3.0,1.0,1
65402,2021-10-31,AOS,3.0,0.0,1
65402,2021-11-30,AOS,2.0,-1.0,1
65402,2022-07-31,AOS,2.0,0.0,3
65402,2022-10-31,AOS,3.0,1.0,1
65402,2022-12-31,AOS,3.0,0.0,1
65402,2023-01-31,AOS,3.0,0.0,1
65402,2023-08-31,AOS,3.0,0.0,1
65402,2023-10-31,AOS,2.0,-1.0,1
65402,2023-11-30,AOS,3.0,1.0,1
65402,2023-12-31,AOS,2.0,-1.0,2
65402,2024-07-31,AOS,1.0,-1.0,1
65402,2024-10-31,AOS,2.5,1.5,2
65541,2019-12-31,COO,2.0,,1
65541,2020-11-30,COO,4.0,2.0,1
65541,2020-12-31,COO,1.0,-3.0,1
65541,2021-04-30,COO,2.0,1.0,1
65541,2021-11-30,COO,3.0,1.0,1
65541,2022-01-31,COO,1.0,-2.0,1
65541,2022-04-30,COO,3.5,2.5,2
65541,2022-07-31,COO,3.0,-0.5,1
65541,2022-08-31,COO,3.0,0.0,1
65541,2022-10-31,COO,3.0,0.0,1
65541,2022-12-31,COO,2.5,-0.5,2
65541,2023-04-30,COO,3.0,0.5,1
65541,2023-05-31,COO,3.0,0.0,1
65541,2023-10-31,COO,2.0,-1.0,2
65541,2023-12-31,COO,3.0,1.0,2
65541,2024-02-29,COO,3.0,0.0,1
65541,2024-03-31,COO,2.0,-1.0,2
65541,2024-07-31,COO,1.5,-0.5,2
65541,2024-08-31,COO,2.0,0.5,1
65875,2019-12-31,BEL,3.0,,2
65875,2020-01-31,BEL,3.0,0.0,2
65875,2020-02-29,BEL,3.0,0.0,1
65875,2020-03-31,BEL,2.0,-1.0,1
65875,2020-04-30,BEL,3.0,1.0,1
65875,2020-09-30,BEL,1.0,-2.0,1
65875,2020-10-31,BEL,3.0,2.0,2
65875,2020-11-30,BEL,2.5,-0.5,2
65875,2020-12-31,BEL,3.0,0.5,2
65875,2021-02-28,BEL,3.0,0.0,2
65875,2021-03-31,BEL,2.5,-0.5,2
65875,2021-04-30,BEL,3.0,0.5,1
65875,2021-07-31,BEL,4.0,1.0,1
65875,2021-09-30,BEL,3.0,-1.0,1
65875,2021-10-31,BEL,3.0,0.0,4
65875,2021-12-31,BEL,3.0,0.0,2
65875,2022-01-31,BEL,2.5,-0.5,2
65875,2022-02-28,BEL,2.0,-0.5,1
65875,2022-04-30,BEL,4.0,2.0,2
65875,2022-05-31,BEL,4.0,0.0,1
65875,2022-06-30,BEL,2.0,-2.0,1
65875,2022-07-31,BEL,3.0,1.0,3
65875,2022-08-31,BEL,3.5,0.5,2
65875,2022-09-30,BEL,3.0,-0.5,1
65875,2022-10-31,BEL,1.0,-2.0,1
65875,2022-12-31,BEL,2.0,1.0,1
65875,2023-01-31,BEL,3.0,1.0,1
65875,2023-07-31,BEL,3.0,0.0,1
65875,2023-10-31,BEL,2.0,-1.0,1
65875,2023-11-30,BEL,2.0,0.0,1
65875,2023-12-31,BEL,2.0,0.0,1
65875,2024-01-31,BEL,2.0,0.0,5
65875,2024-03-31,BEL,3.0,1.0,1
65875,2024-04-30,BEL,3.0,0.0,1
65875,2024-07-31,BEL,2.0,-1.0,2
65875,2024-10-31,BEL,3.0,1.0,1
65875,2024-12-31,BEL,3.0,0.0,1
65947,2019-12-31,HCN,2.3333333333333335,,3
65947,2020-01-31,HCN,2.3333333333333335,0.0,3
65947,2020-03-31,HCN,3.2,0.8666666666666667,5
65947,2020-04-30,HCN,2.5,-0.7000000000000002,2
65947,2020-05-31,HCN,3.0,0.5,2
65947,2020-06-30,HCN,2.0,-1.0,1
65947,2020-07-31,HCN,2.0,0.0,1
65947,2020-08-31,HCN,3.0,1.0,1
65947,2020-09-30,HCN,3.0,0.0,1
65947,2020-10-31,HCN,3.0,0.0,1
65947,2020-11-30,HCN,3.0,0.0,4
65947,2020-12-31,HCN,2.75,-0.25,4
65947,2021-01-31,HCN,4.0,1.25,1
65947,2021-03-31,HCN,1.0,-3.0,1
65947,2021-04-30,HCN,2.0,1.0,1
65947,2021-05-31,HCN,2.0,0.0,2
65947,2021-06-30,HCN,2.0,0.0,5
65947,2021-08-31,HCN,2.0,0.0,2
65947,2021-11-30,HCN,2.5,0.5,2
65947,2021-12-31,HCN,3.0,0.5,1
65947,2022-01-31,HCN,2.0,-1.0,1
65947,2022-02-28,HCN,3.0,1.0,1
65947,2022-04-30,HCN,2.0,-1.0,1
65947,2022-05-31,HCN,2.0,0.0,1
65947,2022-06-30,HCN,2.0,0.0,2
65947,2022-07-31,HCN,2.0,0.0,1
65947,2022-08-31,HCN,2.5,0.5,2
65947,2022-11-30,HCN,2.5,0.0,2
65947,2023-01-31,HCN,1.0,-1.5,1
65947,2023-03-31,HCN,1.0,0.0,1
65947,2023-04-30,HCN,2.0,1.0,2
65947,2023-05-31,HCN,1.5,-0.5,2
65947,2023-06-30,HCN,2.0,0.5,1
65947,2023-07-31,HCN,3.0,1.0,1
65947,2023-08-31,HCN,2.0,-1.0,1
65947,2023-10-31,HCN,2.6666666666666665,0.6666666666666665,3
65947,2023-11-30,HCN,1.6666666666666667,-0.9999999999999998,3
65947,2023-12-31,HCN,2.0,0.33333333333333326,1
65947,2024-01-31,HCN,2.0,0.0,1
65947,2024-03-31,HCN,2.0,0.0,1
65947,2024-07-31,HCN,1.6666666666666667,-0.33333333333333326,3
65947,2024-10-31,HCN,3.0,1.3333333333333333,1
66093,2019-12-31,SBC,3.0,,2
66093,2020-01-31,SBC,2.0,-1.0,2
66093,2020-03-31,SBC,2.5,0.5,2
66093,2020-04-30,SBC,3.6666666666666665,1.1666666666666665,3
66093,2020-08-31,SBC,4.0,0.3333333333333335,1
66093,2020-09-30,SBC,2.0,-2.0,1
66093,2020-10-31,SBC,3.3333333333333335,1.3333333333333335,3
66093,2020-11-30,SBC,4.0,0.6666666666666665,1
66093,2020-12-31,SBC,3.0,-1.0,1
66093,2021-01-31,SBC,2.0,-1.0,2
66093,2021-02-28,SBC,3.0,1.0,1
66093,2021-03-31,SBC,2.6666666666666665,-0.3333333333333335,3
66093,2021-06-30,SBC,3.5,0.8333333333333335,2
66093,2021-07-31,SBC,2.5,-1.0,2
66093,2021-09-30,SBC,3.0,0.5,2
66093,2021-10-31,SBC,2.6666666666666665,-0.3333333333333335,3
66093,2021-12-31,SBC,2.8,0.1333333333333333,5
66093,2022-01-31,SBC,3.0,0.20000000000000018,1
66093,2022-04-30,SBC,2.0,-1.0,2
66093,2022-05-31,SBC,2.0,0.0,1
66093,2022-07-31,SBC,3.0,1.0,2
66093,2022-09-30,SBC,3.0,0.0,1
66093,2022-10-31,SBC,1.6666666666666667,-1.3333333333333333,3
66093,2022-12-31,SBC,2.0,0.33333333333333326,3
66093,2023-01-31,SBC,2.0,0.0,1
66093,2023-04-30,SBC,3.0,1.0,2
66093,2023-06-30,SBC,3.0,0.0,1
66093,2023-07-31,SBC,3.0,0.0,2
66093,2023-10-31,SBC,2.5,-0.5,2
66093,2023-12-31,SBC,3.5,1.0,2
66093,2024-01-31,SBC,1.5,-2.0,2
66093,2024-02-29,SBC,2.0,0.5,1
66093,2024-03-31,SBC,1.0,-1.0,1
66093,2024-04-30,SBC,2.0,1.0,2
66093,2024-06-30,SBC,3.0,1.0,1
66093,2024-07-31,SBC,2.0,-1.0,1
66093,2024-10-31,SBC,3.0,1.0,1
66093,2024-12-31,SBC,2.0,-1.0,1
66157,2019-12-31,FBS,3.0,,3
66157,2020-01-31,FBS,3.5,0.5,6
66157,2020-03-31,FBS,2.0,-1.5,3
66157,2020-04-30,FBS,2.3333333333333335,0.3333333333333335,3
66157,2020-06-30,FBS,2.0,-0.3333333333333335,1
66157,2020-07-31,FBS,1.5,-0.5,2
66157,2020-10-31,FBS,3.0,1.5,1
66157,2020-11-30,FBS,2.3333333333333335,-0.6666666666666665,3
66157,2020-12-31,FBS,3.0,0.6666666666666665,2
66157,2021-01-31,FBS,2.5,-0.5,2
66157,2021-03-31,FBS,2.0,-0.5,1
66157,2021-04-30,FBS,2.5,0.5,2
66157,2021-07-31,FBS,2.5,0.0,2
66157,2021-09-30,FBS,3.0,0.5,1
66157,2021-10-31,FBS,4.0,1.0,1
66157,2021-11-30,FBS,3.0,-1.0,1
66157,2022-01-31,FBS,2.75,-0.25,4
66157,2022-02-28,FBS,3.0,0.25,1
66157,2022-03-31,FBS,3.0,0.0,1
66157,2022-12-31,FBS,2.6666666666666665,-0.3333333333333335,3
66157,2023-01-31,FBS,2.0,-0.6666666666666665,1
66157,2023-02-28,FBS,2.5,0.5,2
66157,2023-04-30,FBS,1.0,-1.5,1
66157,2023-06-30,FBS,3.0,2.0,1
66157,2023-07-31,FBS,2.0,-1.0,2
66157,2023-09-30,FBS,3.0,1.0,1
66157,2023-12-31,FBS,2.6666666666666665,-0.3333333333333335,3
66157,2024-01-31,FBS,2.6666666666666665,0.0,3
66157,2024-03-31,FBS,1.5,-1.1666666666666665,2
66157,2024-04-30,FBS,3.0,1.5,2
66157,2024-06-30,FBS,3.0,0.0,1
66157,2024-07-31,FBS,2.0,-1.0,1
66157,2024-09-30,FBS,2.0,0.0,1
66157,2024-10-31,FBS,3.0,1.0,1
66157,2024-12-31,FBS,2.0,-1.0,1
66181,2019-12-31,HD,2.25,,4
66181,2020-01-31,HD,2.0,-0.25,1
66181,2020-03-31,HD,2.0,0.0,2
66181,2020-04-30,HD,2.5,0.5,2
66181,2020-06-30,HD,3.0,0.5,1
66181,2020-08-31,HD,2.25,-0.75,4
66181,2020-09-30,HD,3.0,0.75,1
66181,2020-10-31,HD,2.0,-1.0,1
66181,2020-11-30,HD,1.6666666666666667,-0.33333333333333326,3
66181,2020-12-31,HD,2.0,0.33333333333333326,1
66181,2021-01-31,HD,1.0,-1.0,1
66181,2021-03-31,HD,2.0,1.0,1
66181,2021-04-30,HD,3.0,1.0,1
66181,2021-07-31,HD,2.0,-1.0,1
66181,2021-10-31,HD,3.0,1.0,1
66181,2021-12-31,HD,2.0,-1.0,2
66181,2022-01-31,HD,2.0,0.0,2
66181,2022-05-31,HD,2.0,0.0,1
66181,2022-06-30,HD,3.0,1.0,1
66181,2022-10-31,HD,3.0,0.0,1
66181,2022-11-30,HD,3.0,0.0,1
66181,2022-12-31,HD,3.0,0.0,3
66181,2023-01-31,HD,4.0,1.0,1
66181,2023-02-28,HD,2.6666666666666665,-1.3333333333333335,3
66181,2023-05-31,HD,3.0,0.3333333333333335,1
66181,2023-08-31,HD,2.5,-0.5,2
66181,2023-09-30,HD,3.0,0.5,2
66181,2023-11-30,HD,3.0,0.0,2
66181,2024-01-31,HD,2.0,-1.0,4
66181,2024-02-29,HD,3.0,1.0,3
66181,2024-03-31,HD,2.0,-1.0,1
66181,2024-05-31,HD,2.0,0.0,1
66181,2024-06-30,HD,2.0,0.0,1
66181,2024-07-31,HD,1.5,-0.5,2
66181,2024-08-31,HD,3.0,1.5,1
66181,2024-09-30,HD,2.0,-1.0,1
66181,2024-10-31,HD,2.0,0.0,2
66181,2024-11-30,HD,2.0,0.0,2
66384,2019-12-31,WDC,2.1666666666666665,,6
66384,2020-01-31,WDC,2.25,0.08333333333333348,4
66384,2020-02-29,WDC,3.0,0.75,1
66384,2020-03-31,WDC,1.5,-1.5,2
66384,2020-04-30,WDC,2.0,0.5,1
66384,2020-06-30,WDC,2.5,0.5,2
66384,2020-07-31,WDC,1.0,-1.5,1
66384,2020-08-31,WDC,3.0,2.0,2
66384,2020-09-30,WDC,3.0,0.0,2
66384,2020-11-30,WDC,2.0,-1.0,1
66384,2020-12-31,WDC,3.0,1.0,2
66384,2021-01-31,WDC,2.0,-1.0,2
66384,2021-03-31,WDC,2.5,0.5,2
66384,2021-08-31,WDC,2.5,0.0,2
66384,2021-10-31,WDC,3.0,0.5,3
66384,2021-11-30,WDC,2.0,-1.0,1
66384,2022-01-31,WDC,3.0,1.0,1
66384,2022-02-28,WDC,2.0,-1.0,1
66384,2022-03-31,WDC,2.5,0.5,2
66384,2022-04-30,WDC,3.0,0.5,1
66384,2022-08-31,WDC,3.0,0.0,2
66384,2022-09-30,WDC,3.2,0.20000000000000018,5
66384,2022-12-31,WDC,3.5,0.2999999999999998,2
66384,2023-01-31,WDC,3.0,-0.5,2
66384,2023-03-31,WDC,2.0,-1.0,1
66384,2023-04-30,WDC,3.0,1.0,1
66384,2023-05-31,WDC,2.0,-1.0,1
66384,2023-08-31,WDC,3.0,1.0,1
66384,2023-09-30,WDC,2.0,-1.0,1
66384,2023-10-31,WDC,2.0,0.0,2
66384,2023-11-30,WDC,2.0,0.0,2
66384,2023-12-31,WDC,2.0,0.0,1
66384,2024-01-31,WDC,2.0,0.0,3
66384,2024-03-31,WDC,2.0,0.0,1
66384,2024-04-30,WDC,2.3333333333333335,0.3333333333333335,3
66384,2024-06-30,WDC,2.0,-0.3333333333333335,1
66384,2024-07-31,WDC,2.5,0.5,2
66384,2024-09-30,WDC,3.0,0.5,1
66384,2024-11-30,WDC,2.0,-1.0,1
66384,2024-12-31,WDC,3.0,1.0,1
66800,2019-12-31,AIG,2.0,,1
66800,2020-01-31,AIG,2.0,0.0,1
66800,2020-04-30,AIG,2.0,0.0,1
66800,2020-05-31,AIG,3.0,1.0,1
66800,2020-06-30,AIG,3.0,0.0,1
66800,2020-08-31,AIG,1.0,-2.0,1
66800,2020-10-31,AIG,1.0,0.0,1
66800,2020-11-30,AIG,3.0,2.0,2
66800,2021-01-31,AIG,3.0,0.0,1
66800,2021-02-28,AIG,2.0,-1.0,1
66800,2021-08-31,AIG,2.0,0.0,2
66800,2021-11-30,AIG,2.3333333333333335,0.3333333333333335,3
66800,2022-02-28,AIG,3.0,0.6666666666666665,1
66800,2022-10-31,AIG,1.8,-1.2,5
66800,2022-11-30,AIG,2.5,0.7,2
66800,2023-01-31,AIG,3.0,0.5,1
