datadate,permno,ticker,comnam,ret_fwd_1
2021-12-31,14776,SYF,SYNCHRONY FINANCIAL,-0.081914
2021-12-31,86228,RSG,REPUBLIC SERVICES INC,-0.084546
2021-12-31,56573,ITW,ILLINOIS TOOL WORKS INC,-0.052188
2021-12-31,13356,PSX,PHILLIPS 66,0.170163
2021-12-31,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,-0.150943
2021-12-31,76185,TYL,TYLER TECHNOLOGIES INC,-0.119249
2021-12-31,28388,VNO,VORNADO REALTY TRUST,-0.007645
2021-12-31,60871,ADI,ANALOG DEVICES INC,-0.067133
2021-12-31,18411,SO,SOUTHERN CO,0.013269
2021-12-31,75819,VTR,VENTAS INC,0.037168
2021-12-31,77338,ROP,ROPER TECHNOLOGIES INC,-0.10995
2021-12-31,80204,MLM,MARTIN MARIETTA MATERIALS INC,-0.11668
2021-12-31,91668,IPGP,I P G PHOTONICS CORP,-0.102649
2021-12-31,12060,GE,GENERAL ELECTRIC CO,0.000106
2021-12-31,23931,XEL,X C E L ENERGY INC,0.028951
2021-12-31,85348,YUM,YUM BRANDS INC,-0.098589
2021-12-31,88446,ILMN,ILLUMINA INC,-0.083114
2021-12-31,64282,BBWI,BATH & BODY WORKS INC,-0.19659
2021-12-31,17478,SPGI,S & P GLOBAL INC,-0.120166
2021-12-31,84769,APH,AMPHENOL CORP NEW,-0.089984
2021-12-31,44206,ES,EVERSOURCE ENERGY,-0.016377
2021-12-31,91547,LDOS,LEIDOS HOLDINGS INC,0.006187
2021-12-31,89006,MDLZ,MONDELEZ INTERNATIONAL INC,0.010858
2021-12-31,21792,CNP,CENTERPOINT ENERGY INC,0.016123
2021-12-31,69032,MS,MORGAN STANLEY DEAN WITTER & CO,0.051752
2021-12-31,58246,NTRS,NORTHERN TRUST CORP,-0.024831
2021-12-31,11762,ETN,EATON CORP PLC,-0.083266
2021-12-31,19285,CARR,CARRIER GLOBAL CORP,-0.120944
2021-12-31,23026,FE,FIRSTENERGY CORP,0.008896
2021-12-31,47896,JPM,JPMORGAN CHASE & CO,-0.055257
2021-12-31,75694,TECH,BIO TECHNE CORP,-0.272413
2021-12-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,0.299414
2021-12-31,91556,ROST,ROSS STORES INC,-0.144645
