symbol,company,year_month,signal,weighted_sentiment_score,avg_sentiment_score,article_count,positive_count,negative_count,neutral_count,effective_article_count
MAS,Masco,2019-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2019-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2019-12,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-01,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-02,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-03,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-04,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-05,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-06,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-07,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-08,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-09,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2020-12,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-01,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-02,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-03,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-04,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-05,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-06,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-07,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-08,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-09,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2021-12,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-01,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-02,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-03,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-04,hold,-0.0779,-0.8392,1,0,1,0,0.09
MAS,Masco,2022-05,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-06,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-07,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-08,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-09,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2022-12,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-01,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-02,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-03,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-04,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-05,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-06,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-07,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-08,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-09,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2023-12,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-01,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-02,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-03,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-04,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-05,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-06,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-07,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-08,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-09,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-10,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-11,hold,0.0,0.0,0,0,0,0,0.0
MAS,Masco,2024-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2015-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2016-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2017-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2018-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2019-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2020-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2021-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-01,buy,0.671,0.5973,2,1,0,1,0.95
MA,Mastercard,2022-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-05,sell,-0.1537,-0.2748,2,0,1,1,0.53
MA,Mastercard,2022-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-08,hold,-0.0558,-0.8081,1,0,1,0,0.07
MA,Mastercard,2022-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-10,hold,0.0105,0.0443,2,0,0,2,0.32
MA,Mastercard,2022-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2022-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-01,buy,0.103,0.9101,1,1,0,0,0.11
MA,Mastercard,2023-02,buy,0.1493,0.2449,1,0,0,1,0.61
MA,Mastercard,2023-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-08,hold,0.0168,0.0551,1,0,0,1,0.3
MA,Mastercard,2023-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2023-12,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-01,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-02,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-03,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-04,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-05,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-06,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-07,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-08,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-09,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-10,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-11,hold,0.0,0.0,0,0,0,0,0.0
MA,Mastercard,2024-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2015-11,hold,0.0327,0.0543,2,0,0,2,0.43
MTCH,Match Group,2015-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2016-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2017-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2018-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2019-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-06,hold,0.072,0.2139,1,0,0,1,0.34
MTCH,Match Group,2020-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2020-11,hold,0.0116,0.0287,2,1,1,0,0.16
MTCH,Match Group,2020-12,hold,0.0173,0.1528,1,0,0,1,0.11
MTCH,Match Group,2021-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-05,hold,0.0453,0.5951,1,1,0,0,0.08
MTCH,Match Group,2021-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-09,hold,0.0301,0.4813,1,1,0,0,0.06
MTCH,Match Group,2021-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2021-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2022-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-03,buy,0.1437,0.7734,1,1,0,0,0.19
MTCH,Match Group,2023-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-08,hold,-0.0522,-0.9214,1,0,1,0,0.06
MTCH,Match Group,2023-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2023-12,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-01,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-02,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-03,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-04,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-05,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-06,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-07,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-08,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-09,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-10,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-11,hold,0.0,0.0,0,0,0,0,0.0
MTCH,Match Group,2024-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-01,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-02,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-04,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-05,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-06,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-07,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-08,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-09,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-10,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-11,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2015-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-01,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-02,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-04,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-05,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-06,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-07,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-08,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-09,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-10,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-11,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2016-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-01,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-02,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-04,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-05,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-06,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-07,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-08,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-09,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-10,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-11,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2017-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-01,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-02,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-04,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-05,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-06,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-07,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-08,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-09,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-10,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-11,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2018-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-01,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-02,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-04,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-05,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-06,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-07,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-08,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-09,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-10,hold,-0.0452,-0.7983,1,0,1,0,0.06
MKC,McCormick & Company,2019-11,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2019-12,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2020-01,buy,0.1552,0.1892,1,0,0,1,0.82
MKC,McCormick & Company,2020-02,hold,0.0297,0.1448,2,0,0,2,0.21
MKC,McCormick & Company,2020-03,hold,0.0,0.0,0,0,0,0,0.0
MKC,McCormick & Company,2020-04,hold,-0.049,-0.7833,1,0,1,0,0.06
MKC,McCormick & Company,2020-05,hold,0.058,0.3446,1,1,0,0,0.17
